Customer_ID,Purchase_Date,Product_Category,Product_Price,Quantity,Total_Purchase_Amount,Payment_Method,Customer_Age,Returns,Customer_Name,Age,Gender,City,Churn
15662,17/02/2020,Home,376,3,2962,Cash,49,0,Sharon Graham,49,Male,Rio de Janeiro,0
15662,31/05/2022,Books,271,4,4038,Cash,49,0,Sharon Graham,49,Male,Rio de Janeiro,0
15662,14/01/2021,Home,213,1,5181,Credit Card,49,0,Sharon Graham,49,Male,Rio de Janeiro,0
15662,02/08/2021,Electronics,233,1,3070,Credit Card,49,1,Sharon Graham,49,Male,Rio de Janeiro,0
15662,22/08/2021,Books,219,5,3309,PayPal,49,0,Sharon Graham,49,Male,Rio de Janeiro,0
16948,07/09/2022,Clothing,135,1,4504,Cash,29,0,William Martinez,29,Female,Rio de Janeiro,0
16948,21/05/2020,Home,72,4,1821,PayPal,29,0,William Martinez,29,Female,Rio de Janeiro,0
16948,17/08/2022,Books,264,5,3493,Cash,29,1,William Martinez,29,Female,Rio de Janeiro,0
16948,07/01/2022,Books,34,5,1545,PayPal,29,0,William Martinez,29,Female,Rio de Janeiro,0
16948,10/09/2020,Clothing,287,4,4633,PayPal,29,1,William Martinez,29,Female,Rio de Janeiro,0
16948,11/03/2020,Clothing,151,1,2588,Credit Card,29,1,William Martinez,29,Female,Rio de Janeiro,0
16948,20/07/2022,Home,349,2,2595,Cash,29,0,William Martinez,29,Female,Rio de Janeiro,0
16948,30/01/2021,Electronics,303,5,2024,Cash,29,1,William Martinez,29,Female,Rio de Janeiro,0
16948,14/04/2020,Home,470,2,1493,Cash,29,0,William Martinez,29,Female,Rio de Janeiro,0
11804,20/08/2023,Clothing,400,2,2735,Cash,49,1,Kathleen Mahoney,49,Female,Rio de Janeiro,0
11804,01/04/2020,Books,247,4,929,PayPal,49,1,Kathleen Mahoney,49,Female,Rio de Janeiro,0
11804,23/06/2020,Books,25,4,3617,PayPal,49,1,Kathleen Mahoney,49,Female,Rio de Janeiro,0
11804,02/07/2020,Clothing,266,3,1614,Credit Card,49,1,Kathleen Mahoney,49,Female,Rio de Janeiro,0
11804,18/08/2020,Clothing,216,1,1813,Credit Card,49,1,Kathleen Mahoney,49,Female,Rio de Janeiro,0
11804,10/07/2022,Books,423,2,4841,Credit Card,49,0,Kathleen Mahoney,49,Female,Rio de Janeiro,0
11804,10/08/2021,Clothing,268,1,2693,Credit Card,49,1,Kathleen Mahoney,49,Female,Rio de Janeiro,0
11804,21/12/2021,Electronics,211,5,5078,Credit Card,49,0,Kathleen Mahoney,49,Female,Rio de Janeiro,0
39041,28/03/2021,Clothing,313,1,3416,Cash,63,0,Jacqueline Haley,63,Female,Rio de Janeiro,0
39041,18/11/2022,Electronics,331,4,2095,PayPal,63,0,Jacqueline Haley,63,Female,Rio de Janeiro,0
39041,07/07/2023,Clothing,196,4,4785,Cash,63,0,Jacqueline Haley,63,Female,Rio de Janeiro,0
39041,27/05/2021,Clothing,182,1,554,Cash,63,1,Jacqueline Haley,63,Female,Rio de Janeiro,0
39041,04/08/2020,Books,389,5,689,Cash,63,0,Jacqueline Haley,63,Female,Rio de Janeiro,0
22249,02/07/2020,Clothing,198,5,392,PayPal,57,1,Mandy Kelley,57,Male,Rio de Janeiro,0
22249,28/06/2021,Home,34,5,1177,Credit Card,57,1,Mandy Kelley,57,Male,Rio de Janeiro,0
22249,21/10/2021,Home,180,4,1637,PayPal,57,1,Mandy Kelley,57,Male,Rio de Janeiro,0
22249,13/11/2021,Electronics,18,5,4028,PayPal,57,0,Mandy Kelley,57,Male,Rio de Janeiro,0
15674,04/08/2021,Electronics,222,4,4350,Cash,27,1,Rebecca Sampson,27,Male,Rio de Janeiro,0
15674,26/10/2022,Books,55,2,1776,PayPal,27,0,Rebecca Sampson,27,Male,Rio de Janeiro,0
15674,28/08/2023,Books,113,3,1743,Cash,27,1,Rebecca Sampson,27,Male,Rio de Janeiro,0
15674,02/06/2021,Electronics,193,4,3368,Credit Card,27,0,Rebecca Sampson,27,Male,Rio de Janeiro,0
15674,15/02/2022,Home,83,4,3324,PayPal,27,1,Rebecca Sampson,27,Male,Rio de Janeiro,0
46156,01/12/2020,Electronics,380,1,658,Credit Card,55,1,Patrick Sanchez,55,Male,Rio de Janeiro,0
36433,26/08/2021,Clothing,439,1,4304,Credit Card,43,0,Rodney Huang,43,Female,Rio de Janeiro,0
41160,01/08/2023,Electronics,145,5,5197,Credit Card,65,0,Kevin Welch,65,Male,Rio de Janeiro,0
41160,09/07/2023,Books,386,5,4684,Cash,65,1,Kevin Welch,65,Male,Rio de Janeiro,0
41160,04/10/2020,Books,146,3,4984,Credit Card,65,0,Kevin Welch,65,Male,Rio de Janeiro,0
41160,22/10/2020,Clothing,290,4,3005,Cash,65,1,Kevin Welch,65,Male,Rio de Janeiro,0
41160,29/07/2020,Books,470,3,555,Cash,65,0,Kevin Welch,65,Male,Rio de Janeiro,0
13547,17/03/2021,Clothing,273,3,3843,Cash,69,1,Michelle Sweeney,69,Male,Rio de Janeiro,1
13547,01/01/2020,Books,468,2,3025,Credit Card,69,1,Michelle Sweeney,69,Male,Rio de Janeiro,1
11729,08/09/2021,Home,418,5,3156,Credit Card,41,1,Dennis Becker,41,Male,Rio de Janeiro,0
11729,11/03/2023,Clothing,45,4,3984,Cash,41,0,Dennis Becker,41,Male,Rio de Janeiro,0
11423,25/11/2021,Clothing,464,3,5113,Credit Card,38,0,Brandon Velasquez,38,Male,Rio de Janeiro,1
11423,13/12/2022,Books,423,4,1178,PayPal,38,0,Brandon Velasquez,38,Male,Rio de Janeiro,1
11423,03/03/2023,Home,496,3,4371,Credit Card,38,1,Brandon Velasquez,38,Male,Rio de Janeiro,1
11423,18/03/2022,Books,140,3,4507,Cash,38,1,Brandon Velasquez,38,Male,Rio de Janeiro,1
11423,22/08/2023,Books,21,2,5125,PayPal,38,0,Brandon Velasquez,38,Male,Rio de Janeiro,1
11423,23/02/2021,Electronics,336,1,4433,PayPal,38,0,Brandon Velasquez,38,Male,Rio de Janeiro,1
36914,03/07/2020,Electronics,386,5,316,Cash,27,1,Antonio Saunders,27,Female,Rio de Janeiro,0
36914,02/03/2023,Clothing,376,4,2275,PayPal,27,1,Antonio Saunders,27,Female,Rio de Janeiro,0
36914,02/01/2020,Home,176,1,2242,Credit Card,27,0,Antonio Saunders,27,Female,Rio de Janeiro,0
36914,21/10/2021,Books,444,4,2825,PayPal,27,0,Antonio Saunders,27,Female,Rio de Janeiro,0
36914,24/08/2021,Electronics,441,3,4172,Cash,27,0,Antonio Saunders,27,Female,Rio de Janeiro,0
27812,08/04/2021,Books,264,4,514,Credit Card,67,0,Caitlin Welch,67,Male,Rio de Janeiro,0
27812,29/06/2020,Electronics,490,4,2557,Credit Card,67,0,Caitlin Welch,67,Male,Rio de Janeiro,0
27812,18/03/2021,Clothing,398,2,4758,PayPal,67,0,Caitlin Welch,67,Male,Rio de Janeiro,0
44961,07/10/2020,Home,191,5,1136,Cash,59,0,Larry Nichols,59,Female,Rio de Janeiro,1
44961,25/08/2023,Clothing,384,4,979,Credit Card,59,1,Larry Nichols,59,Female,Rio de Janeiro,1
44961,24/01/2023,Home,268,3,4720,Credit Card,59,1,Larry Nichols,59,Female,Rio de Janeiro,1
44961,04/09/2020,Home,22,4,4216,Credit Card,59,1,Larry Nichols,59,Female,Rio de Janeiro,1
44961,25/08/2023,Books,450,3,5231,Cash,59,1,Larry Nichols,59,Female,Rio de Janeiro,1
44961,10/05/2020,Home,386,5,397,PayPal,59,1,Larry Nichols,59,Female,Rio de Janeiro,1
44961,24/02/2023,Home,498,4,927,Credit Card,59,1,Larry Nichols,59,Female,Rio de Janeiro,1
39340,23/09/2022,Clothing,144,3,3916,Credit Card,18,0,Dr. John Mitchell,18,Male,Rio de Janeiro,0
18803,14/07/2023,Electronics,246,3,1095,Credit Card,56,0,Jeffrey Gardner,56,Male,Rio de Janeiro,0
18803,06/12/2022,Books,89,1,2250,Credit Card,56,0,Jeffrey Gardner,56,Male,Rio de Janeiro,0
18803,20/10/2021,Books,36,5,1894,Cash,56,0,Jeffrey Gardner,56,Male,Rio de Janeiro,0
18803,13/05/2023,Clothing,275,2,1826,Cash,56,0,Jeffrey Gardner,56,Male,Rio de Janeiro,0
18803,17/03/2022,Home,243,3,3811,PayPal,56,0,Jeffrey Gardner,56,Male,Rio de Janeiro,0
42869,20/01/2023,Books,457,4,4356,Credit Card,29,1,Jason Woods,29,Female,Rio de Janeiro,0
42869,13/06/2023,Clothing,62,2,1328,Credit Card,29,0,Jason Woods,29,Female,Rio de Janeiro,0
42869,12/02/2020,Clothing,159,4,1952,PayPal,29,1,Jason Woods,29,Female,Rio de Janeiro,0
10381,12/12/2022,Books,163,2,4595,Cash,20,1,Isaiah Silva,20,Female,Rio de Janeiro,0
10381,08/09/2023,Clothing,387,3,4654,Credit Card,20,0,Isaiah Silva,20,Female,Rio de Janeiro,0
10381,16/04/2022,Home,479,2,1754,PayPal,20,0,Isaiah Silva,20,Female,Rio de Janeiro,0
15494,26/06/2021,Books,239,5,3354,Credit Card,24,0,Dr. Angela Smith,24,Female,Rio de Janeiro,0
15494,03/04/2022,Electronics,339,1,202,Credit Card,24,0,Dr. Angela Smith,24,Female,Rio de Janeiro,0
15494,11/07/2023,Clothing,389,2,2977,Cash,24,0,Dr. Angela Smith,24,Female,Rio de Janeiro,0
15494,09/05/2022,Clothing,219,1,5076,Cash,24,0,Dr. Angela Smith,24,Female,Rio de Janeiro,0
15494,16/08/2022,Home,389,4,1327,PayPal,24,1,Dr. Angela Smith,24,Female,Rio de Janeiro,0
15494,13/01/2020,Home,288,5,1292,Credit Card,24,1,Dr. Angela Smith,24,Female,Rio de Janeiro,0
15494,17/09/2021,Electronics,457,1,1530,Credit Card,24,0,Dr. Angela Smith,24,Female,Rio de Janeiro,0
15494,06/03/2021,Clothing,117,3,2203,PayPal,24,1,Dr. Angela Smith,24,Female,Rio de Janeiro,0
43014,12/07/2021,Books,437,2,2345,PayPal,59,0,Diane Levy,59,Male,Rio de Janeiro,0
43014,28/04/2023,Home,438,1,2250,Cash,59,0,Diane Levy,59,Male,Rio de Janeiro,0
43014,08/07/2021,Electronics,238,2,2763,PayPal,59,1,Diane Levy,59,Male,Rio de Janeiro,0
43014,02/01/2020,Clothing,119,5,4812,Credit Card,59,0,Diane Levy,59,Male,Rio de Janeiro,0
43014,22/07/2021,Home,401,3,4862,Cash,59,1,Diane Levy,59,Male,Rio de Janeiro,0
45844,17/10/2021,Home,467,3,4023,Cash,64,0,Lisa Poole,64,Female,Rio de Janeiro,1
45844,11/01/2020,Clothing,81,4,725,Cash,64,1,Lisa Poole,64,Female,Rio de Janeiro,1
45844,12/11/2020,Home,334,2,4379,PayPal,64,1,Lisa Poole,64,Female,Rio de Janeiro,1
45844,26/01/2022,Clothing,162,3,4646,PayPal,64,0,Lisa Poole,64,Female,Rio de Janeiro,1
45844,29/12/2020,Electronics,328,4,3050,Cash,64,1,Lisa Poole,64,Female,Rio de Janeiro,1
45844,26/10/2021,Home,494,1,4477,Credit Card,64,1,Lisa Poole,64,Female,Rio de Janeiro,1
32168,27/07/2023,Clothing,224,4,356,Credit Card,22,1,Tiffany Smith,22,Female,Rio de Janeiro,0
32168,05/01/2023,Books,344,2,1975,Credit Card,22,1,Tiffany Smith,22,Female,Rio de Janeiro,0
32168,25/06/2023,Electronics,38,4,1026,PayPal,22,0,Tiffany Smith,22,Female,Rio de Janeiro,0
32168,08/01/2022,Home,93,4,918,PayPal,22,0,Tiffany Smith,22,Female,Rio de Janeiro,0
47159,08/10/2020,Home,129,3,5183,Cash,49,0,Ms. Latoya Smith,49,Male,Rio de Janeiro,0
47159,15/02/2022,Books,370,3,3793,PayPal,49,1,Ms. Latoya Smith,49,Male,Rio de Janeiro,0
47159,30/01/2023,Books,108,1,1820,PayPal,49,1,Ms. Latoya Smith,49,Male,Rio de Janeiro,0
47159,09/09/2021,Clothing,443,2,1986,PayPal,49,1,Ms. Latoya Smith,49,Male,Rio de Janeiro,0
35719,06/02/2022,Books,57,2,816,PayPal,55,1,Brandy Lawson,55,Male,Rio de Janeiro,0
35719,23/11/2021,Books,390,1,1479,PayPal,55,0,Brandy Lawson,55,Male,Rio de Janeiro,0
35719,11/04/2021,Clothing,29,4,3772,Credit Card,55,0,Brandy Lawson,55,Male,Rio de Janeiro,0
35719,08/06/2021,Home,454,4,2219,PayPal,55,1,Brandy Lawson,55,Male,Rio de Janeiro,0
35719,14/07/2022,Books,201,5,4763,Cash,55,1,Brandy Lawson,55,Male,Rio de Janeiro,0
35719,07/07/2022,Home,253,2,4317,Credit Card,55,0,Brandy Lawson,55,Male,Rio de Janeiro,0
35719,04/02/2020,Home,316,5,2493,Cash,55,0,Brandy Lawson,55,Male,Rio de Janeiro,0
14101,07/03/2021,Home,180,1,1646,PayPal,66,0,George Perez,66,Male,Rio de Janeiro,0
14101,21/01/2022,Home,286,2,2108,PayPal,66,1,George Perez,66,Male,Rio de Janeiro,0
14101,12/11/2021,Clothing,93,5,5182,PayPal,66,0,George Perez,66,Male,Rio de Janeiro,0
14101,03/10/2022,Books,263,1,2584,Cash,66,1,George Perez,66,Male,Rio de Janeiro,0
14101,19/05/2020,Home,173,5,2151,Credit Card,66,0,George Perez,66,Male,Rio de Janeiro,0
14101,14/02/2022,Home,396,3,4650,PayPal,66,0,George Perez,66,Male,Rio de Janeiro,0
35562,03/07/2020,Books,102,1,3750,PayPal,64,0,Catherine Barber,64,Male,Rio de Janeiro,0
35562,25/02/2023,Home,454,3,2925,Cash,64,1,Catherine Barber,64,Male,Rio de Janeiro,0
35562,11/05/2021,Books,70,5,854,Cash,64,0,Catherine Barber,64,Male,Rio de Janeiro,0
35562,21/06/2023,Clothing,435,3,2750,PayPal,64,0,Catherine Barber,64,Male,Rio de Janeiro,0
35562,17/08/2022,Home,16,2,2900,PayPal,64,0,Catherine Barber,64,Male,Rio de Janeiro,0
25914,15/10/2020,Home,247,4,344,PayPal,55,1,Karen Reese,55,Male,Rio de Janeiro,0
25914,05/01/2023,Clothing,18,1,4797,Cash,55,1,Karen Reese,55,Male,Rio de Janeiro,0
25914,07/10/2021,Clothing,349,4,2104,Credit Card,55,0,Karen Reese,55,Male,Rio de Janeiro,0
25914,08/04/2023,Electronics,415,4,3505,PayPal,55,0,Karen Reese,55,Male,Rio de Janeiro,0
25914,28/09/2022,Clothing,426,1,1174,Credit Card,55,1,Karen Reese,55,Male,Rio de Janeiro,0
46104,09/10/2020,Books,30,3,1797,Credit Card,41,1,Morgan King,41,Female,Rio de Janeiro,1
46104,09/05/2021,Clothing,257,2,4113,PayPal,41,1,Morgan King,41,Female,Rio de Janeiro,1
46104,30/12/2022,Home,470,3,4678,Cash,41,0,Morgan King,41,Female,Rio de Janeiro,1
43560,18/12/2021,Books,413,1,1767,Credit Card,28,1,Jessica Wallace,28,Male,Rio de Janeiro,0
43560,23/01/2023,Electronics,473,1,1918,Cash,28,1,Jessica Wallace,28,Male,Rio de Janeiro,0
43560,31/12/2021,Home,242,3,4223,PayPal,28,0,Jessica Wallace,28,Male,Rio de Janeiro,0
43560,24/08/2022,Electronics,269,3,403,Cash,28,1,Jessica Wallace,28,Male,Rio de Janeiro,0
43560,09/04/2022,Books,290,4,2377,Cash,28,1,Jessica Wallace,28,Male,Rio de Janeiro,0
43560,28/08/2023,Clothing,143,2,3497,Credit Card,28,1,Jessica Wallace,28,Male,Rio de Janeiro,0
14450,12/08/2020,Electronics,477,5,2232,Cash,30,1,Julia Hanna,30,Male,Rio de Janeiro,0
14450,16/07/2021,Home,287,3,1636,Cash,30,1,Julia Hanna,30,Male,Rio de Janeiro,0
14450,14/08/2022,Clothing,347,2,2443,Cash,30,0,Julia Hanna,30,Male,Rio de Janeiro,0
14450,10/08/2022,Clothing,366,5,3633,Cash,30,1,Julia Hanna,30,Male,Rio de Janeiro,0
14450,23/04/2022,Home,271,1,1643,PayPal,30,0,Julia Hanna,30,Male,Rio de Janeiro,0
14450,06/11/2020,Electronics,122,4,4430,Credit Card,30,1,Julia Hanna,30,Male,Rio de Janeiro,0
14450,21/03/2020,Electronics,345,4,3293,PayPal,30,1,Julia Hanna,30,Male,Rio de Janeiro,0
33993,24/07/2021,Home,322,5,2287,Credit Card,38,1,Heather Sanders,38,Male,Rio de Janeiro,0
33993,11/11/2020,Electronics,332,3,2098,Credit Card,38,1,Heather Sanders,38,Male,Rio de Janeiro,0
33993,22/07/2022,Clothing,402,4,4947,Cash,38,0,Heather Sanders,38,Male,Rio de Janeiro,0
33993,11/03/2022,Home,492,1,5154,Cash,38,0,Heather Sanders,38,Male,Rio de Janeiro,0
33993,15/05/2023,Home,191,2,4945,Cash,38,1,Heather Sanders,38,Male,Rio de Janeiro,0
33993,26/01/2021,Electronics,217,1,2896,PayPal,38,1,Heather Sanders,38,Male,Rio de Janeiro,0
33993,28/01/2020,Clothing,348,5,281,Cash,38,1,Heather Sanders,38,Male,Rio de Janeiro,0
24088,05/11/2021,Electronics,141,5,3033,Cash,44,0,Lisa Mcdowell,44,Female,Rio de Janeiro,0
24088,08/06/2023,Electronics,408,4,3700,PayPal,44,0,Lisa Mcdowell,44,Female,Rio de Janeiro,0
24088,22/08/2023,Books,219,4,3519,Cash,44,1,Lisa Mcdowell,44,Female,Rio de Janeiro,0
24088,23/08/2020,Clothing,397,4,3135,Credit Card,44,0,Lisa Mcdowell,44,Female,Rio de Janeiro,0
24088,18/12/2020,Clothing,195,3,4435,Credit Card,44,0,Lisa Mcdowell,44,Female,Rio de Janeiro,0
30038,26/06/2020,Books,348,5,1096,Credit Card,64,0,Jordan Doyle,64,Male,Rio de Janeiro,0
30038,17/02/2021,Books,23,2,5128,PayPal,64,1,Jordan Doyle,64,Male,Rio de Janeiro,0
30038,14/05/2023,Home,60,4,5089,Cash,64,1,Jordan Doyle,64,Male,Rio de Janeiro,0
30038,24/09/2022,Clothing,449,1,4231,Credit Card,64,0,Jordan Doyle,64,Male,Rio de Janeiro,0
30038,24/09/2020,Electronics,428,2,4244,Cash,64,0,Jordan Doyle,64,Male,Rio de Janeiro,0
42891,11/09/2022,Clothing,313,2,2881,Cash,62,0,Tina Smith,62,Male,Rio de Janeiro,0
42891,27/10/2021,Books,108,4,2385,PayPal,62,1,Tina Smith,62,Male,Rio de Janeiro,0
14820,03/08/2020,Books,52,2,2885,PayPal,23,0,Jordan Moore,23,Male,Rio de Janeiro,0
14820,23/07/2020,Clothing,467,2,4496,Credit Card,23,1,Jordan Moore,23,Male,Rio de Janeiro,0
14820,13/01/2020,Books,36,2,4400,Cash,23,0,Jordan Moore,23,Male,Rio de Janeiro,0
47286,02/06/2020,Books,36,2,262,PayPal,39,1,Katherine Fitzpatrick,39,Female,Rio de Janeiro,1
47286,20/03/2022,Electronics,272,3,594,PayPal,39,0,Katherine Fitzpatrick,39,Female,Rio de Janeiro,1
47286,02/07/2020,Home,300,5,2664,Credit Card,39,0,Katherine Fitzpatrick,39,Female,Rio de Janeiro,1
47286,23/05/2021,Electronics,344,2,3241,PayPal,39,0,Katherine Fitzpatrick,39,Female,Rio de Janeiro,1
47286,26/10/2021,Electronics,340,2,3323,Credit Card,39,1,Katherine Fitzpatrick,39,Female,Rio de Janeiro,1
47286,20/01/2020,Books,491,5,3076,Credit Card,39,1,Katherine Fitzpatrick,39,Female,Rio de Janeiro,1
27555,17/11/2022,Electronics,265,4,4719,Cash,44,0,Kimberly Hess,44,Male,Rio de Janeiro,0
27555,11/01/2020,Books,422,5,4742,PayPal,44,1,Kimberly Hess,44,Male,Rio de Janeiro,0
32793,03/07/2023,Clothing,271,2,1239,Credit Card,21,0,Ashley Andrews,21,Male,Rio de Janeiro,0
32793,23/05/2021,Books,497,2,425,Cash,21,0,Ashley Andrews,21,Male,Rio de Janeiro,0
32793,18/07/2020,Electronics,95,3,483,Cash,21,0,Ashley Andrews,21,Male,Rio de Janeiro,0
41821,24/07/2022,Books,477,2,3536,Credit Card,63,1,Christina Wood,63,Male,Rio de Janeiro,0
41821,03/03/2020,Books,407,2,2398,Cash,63,1,Christina Wood,63,Male,Rio de Janeiro,0
41821,07/07/2023,Electronics,276,2,2148,Credit Card,63,1,Christina Wood,63,Male,Rio de Janeiro,0
41821,03/06/2022,Books,383,3,403,Cash,63,0,Christina Wood,63,Male,Rio de Janeiro,0
48178,13/02/2020,Clothing,469,5,918,Cash,58,1,Christine Bailey,58,Male,Rio de Janeiro,0
48178,26/02/2023,Home,407,4,1954,PayPal,58,0,Christine Bailey,58,Male,Rio de Janeiro,0
48178,03/08/2023,Electronics,350,3,2049,Cash,58,1,Christine Bailey,58,Male,Rio de Janeiro,0
48178,22/08/2023,Home,113,4,1108,PayPal,58,1,Christine Bailey,58,Male,Rio de Janeiro,0
45932,14/06/2023,Home,139,5,651,PayPal,29,1,Brian Erickson,29,Male,Rio de Janeiro,0
45932,21/06/2023,Books,268,5,996,Credit Card,29,0,Brian Erickson,29,Male,Rio de Janeiro,0
45932,16/05/2021,Home,473,4,4271,Credit Card,29,1,Brian Erickson,29,Male,Rio de Janeiro,0
45932,19/03/2022,Clothing,46,3,1441,Cash,29,1,Brian Erickson,29,Male,Rio de Janeiro,0
45932,16/08/2023,Books,212,3,787,Credit Card,29,0,Brian Erickson,29,Male,Rio de Janeiro,0
45932,24/10/2020,Clothing,358,1,554,Cash,29,1,Brian Erickson,29,Male,Rio de Janeiro,0
45932,07/12/2022,Books,132,1,856,PayPal,29,0,Brian Erickson,29,Male,Rio de Janeiro,0
25047,02/12/2020,Books,211,5,4902,Cash,32,0,Tyler Klein,32,Male,Rio de Janeiro,0
25047,22/07/2020,Home,220,1,2362,Credit Card,32,1,Tyler Klein,32,Male,Rio de Janeiro,0
25047,01/04/2021,Home,249,5,4548,PayPal,32,1,Tyler Klein,32,Male,Rio de Janeiro,0
43331,09/06/2020,Clothing,459,1,5136,PayPal,29,0,Amanda Duran,29,Male,Rio de Janeiro,0
43331,22/04/2021,Electronics,368,4,3621,Credit Card,29,1,Amanda Duran,29,Male,Rio de Janeiro,0
43331,17/11/2020,Electronics,269,3,1464,Credit Card,29,1,Amanda Duran,29,Male,Rio de Janeiro,0
43331,07/05/2023,Books,149,2,2552,PayPal,29,1,Amanda Duran,29,Male,Rio de Janeiro,0
43331,20/07/2021,Electronics,214,5,3004,PayPal,29,0,Amanda Duran,29,Male,Rio de Janeiro,0
44749,04/12/2022,Books,453,5,4753,PayPal,63,0,Alan Rice,63,Male,Rio de Janeiro,0
44749,19/07/2022,Books,147,5,3944,PayPal,63,0,Alan Rice,63,Male,Rio de Janeiro,0
44749,16/11/2020,Books,134,4,972,Credit Card,63,1,Alan Rice,63,Male,Rio de Janeiro,0
44749,06/09/2021,Clothing,321,5,1870,PayPal,63,0,Alan Rice,63,Male,Rio de Janeiro,0
44749,01/08/2023,Clothing,75,3,2873,Credit Card,63,0,Alan Rice,63,Male,Rio de Janeiro,0
44749,27/07/2023,Electronics,109,2,1028,PayPal,63,1,Alan Rice,63,Male,Rio de Janeiro,0
44749,26/04/2021,Clothing,392,2,2034,PayPal,63,1,Alan Rice,63,Male,Rio de Janeiro,0
44749,20/09/2022,Home,48,2,1115,PayPal,63,1,Alan Rice,63,Male,Rio de Janeiro,0
44749,05/01/2022,Books,240,1,3263,Credit Card,63,1,Alan Rice,63,Male,Rio de Janeiro,0
32461,29/06/2021,Home,44,5,4846,PayPal,61,0,Brett Simmons,61,Female,Rio de Janeiro,0
32461,14/01/2021,Home,486,2,3590,Credit Card,61,0,Brett Simmons,61,Female,Rio de Janeiro,0
32461,27/07/2023,Clothing,87,3,2967,Cash,61,0,Brett Simmons,61,Female,Rio de Janeiro,0
42006,12/10/2020,Clothing,436,4,4578,Credit Card,52,0,Daniel Brown,52,Male,Rio de Janeiro,1
42006,06/01/2023,Electronics,181,3,598,Cash,52,1,Daniel Brown,52,Male,Rio de Janeiro,1
42006,15/10/2020,Books,149,3,1758,Cash,52,0,Daniel Brown,52,Male,Rio de Janeiro,1
31534,31/10/2021,Electronics,484,3,1062,PayPal,35,0,Joseph Wang,35,Female,Rio de Janeiro,0
31534,03/01/2020,Home,213,2,3737,Cash,35,1,Joseph Wang,35,Female,Rio de Janeiro,0
31534,16/03/2023,Clothing,64,2,3046,Credit Card,35,0,Joseph Wang,35,Female,Rio de Janeiro,0
31534,04/05/2022,Books,211,3,1537,Cash,35,1,Joseph Wang,35,Female,Rio de Janeiro,0
31534,29/01/2023,Electronics,351,3,4153,PayPal,35,1,Joseph Wang,35,Female,Rio de Janeiro,0
31534,01/09/2023,Home,374,3,2823,Credit Card,35,1,Joseph Wang,35,Female,Rio de Janeiro,0
31534,27/02/2023,Books,456,1,3248,PayPal,35,0,Joseph Wang,35,Female,Rio de Janeiro,0
31534,23/04/2020,Books,148,5,1476,PayPal,35,0,Joseph Wang,35,Female,Rio de Janeiro,0
19529,18/01/2023,Books,495,5,3689,Credit Card,43,1,Jeffrey Brown,43,Male,Rio de Janeiro,0
19529,05/10/2020,Clothing,265,1,2577,Credit Card,43,0,Jeffrey Brown,43,Male,Rio de Janeiro,0
19529,22/05/2021,Electronics,213,2,3820,Cash,43,1,Jeffrey Brown,43,Male,Rio de Janeiro,0
19529,31/01/2022,Home,228,3,2595,Cash,43,1,Jeffrey Brown,43,Male,Rio de Janeiro,0
19529,26/03/2020,Home,434,3,4388,PayPal,43,1,Jeffrey Brown,43,Male,Rio de Janeiro,0
19529,03/06/2022,Books,449,4,1175,Cash,43,1,Jeffrey Brown,43,Male,Rio de Janeiro,0
36849,14/04/2020,Clothing,122,4,4590,Credit Card,32,1,Paul Santos,32,Female,Rio de Janeiro,1
36849,26/08/2021,Books,474,4,1658,PayPal,32,0,Paul Santos,32,Female,Rio de Janeiro,1
36849,01/09/2022,Home,126,3,2136,Credit Card,32,1,Paul Santos,32,Female,Rio de Janeiro,1
36849,23/01/2021,Clothing,54,2,3378,Cash,32,1,Paul Santos,32,Female,Rio de Janeiro,1
31346,11/10/2020,Electronics,489,5,4637,PayPal,63,1,Nathaniel Mueller,63,Male,Rio de Janeiro,1
31346,20/08/2023,Clothing,19,5,1642,PayPal,63,1,Nathaniel Mueller,63,Male,Rio de Janeiro,1
31346,04/07/2022,Clothing,419,3,2894,Cash,63,0,Nathaniel Mueller,63,Male,Rio de Janeiro,1
31346,19/05/2020,Home,129,1,3704,PayPal,63,0,Nathaniel Mueller,63,Male,Rio de Janeiro,1
29142,06/12/2021,Clothing,31,1,2088,PayPal,49,0,Annette Hansen DVM,49,Female,Rio de Janeiro,0
29142,27/07/2022,Home,40,3,627,Credit Card,49,1,Annette Hansen DVM,49,Female,Rio de Janeiro,0
29142,03/04/2022,Home,320,2,1859,Cash,49,0,Annette Hansen DVM,49,Female,Rio de Janeiro,0
29142,03/08/2020,Electronics,208,1,4597,Cash,49,0,Annette Hansen DVM,49,Female,Rio de Janeiro,0
29142,08/11/2020,Electronics,231,1,4784,Credit Card,49,1,Annette Hansen DVM,49,Female,Rio de Janeiro,0
29142,17/01/2022,Books,113,3,269,Cash,49,1,Annette Hansen DVM,49,Female,Rio de Janeiro,0
42670,04/10/2020,Home,465,5,901,Credit Card,52,0,Annette Gallagher,52,Male,Rio de Janeiro,0
42670,07/08/2023,Electronics,107,2,3714,PayPal,52,1,Annette Gallagher,52,Male,Rio de Janeiro,0
42670,26/04/2023,Home,463,2,2575,Credit Card,52,1,Annette Gallagher,52,Male,Rio de Janeiro,0
48257,22/06/2022,Home,226,2,3355,PayPal,45,0,William Clark,45,Male,Rio de Janeiro,0
48257,01/05/2023,Home,145,3,2537,Credit Card,45,1,William Clark,45,Male,Rio de Janeiro,0
